Electron microscopic autoradiographic studies of gliogenesis in rat optic nerve. II. Time of origin.,"Animals,Astrocytes,Cell Division,Nerve Fibers, Myelinated,Neuroglia,Oligodendroglia,Optic Nerve,Rats,Time Factors","The time of origin for astrocytes and oligodendrocytes in rat optic nerve was studied by 3H-thymidine autoradiographic techniques similar to those used in dating the time of origin for neurons. This study shows that astrocytes are formed throughout late embryonic and all of postnatal development, while oligodendrocytes are generated only during the postnatal period. A few astroglia undergo their final cell division as early as 15.5 days of gestation, but most astrocytes are not generated until the first week of postnatal development. Although the final cell division for more than half of the astrocytes takes place before the end of the first postnatal week, fully mature, fibrous astrocytes are not observed in electron micrographs until after 14 days of age. This time lag implies that the differentiation of these early generated cells takes place gradually over a 2-to 3-week interval. Oligodendroglia begin their final division a day or two before the onset of myelination (6-7 days postnatal), but the vast majority are produced during the period of myelinogenesis. After almost all of the axons have been myelinated, oligodendrocytes are still being generated in small numbers. These late forming cells are generally less differentiated in appearance than those formed earlier; this suggests that the degree of differentiated of oligodendrocytes may be dependent upon the number of axons available for myelination. As with astrocytes, oligodendrocytes show a lag of about two weeks from the time of final cell division until they transform into morphologically differentiated cells. In transverse sections of the optic nerve heavily labeled neuroglia are randomly distributed, indicating there are no temporal-radial gradients for the individual cell types. This observation taken together with the other information obtained from the present and the previous study (Stoff et al., '76) strongly suggest that the factors controlling gliogenesis are different from those governing neuronogenesis.",NA,Journal Article,972202
Developmental IL-6 Exposure Favors Production of PDGF-Responsive Multipotential Progenitors at the Expense of Neural Stem Cells and Other Progenitors.,nothingggggggg,"Interleukin-6 (IL-6) is increased in maternal serum and amniotic fluid of children subsequently diagnosed with autism spectrum disorders. However, it is not clear how increased IL-6 alters brain development. Here, we show that IL-6 increases the prevalence of a specific platelet-derived growth factor (PDGF)-responsive multipotent progenitor, with opposite effects on neural stem cells and on subsets of bipotential glial progenitors. Acutely, increasing circulating IL-6 levels 2-fold above baseline in neonatal mice specifically stimulated the proliferation of a PDGF-responsive multipotential progenitor accompanied by increased phosphorylated STAT3, increased Fbxo15 expression, and decreased Dnmt1 and Tlx expression. Fate mapping studies using a Nestin-CreERT2 driver revealed decreased astrogliogenesis in the frontal cortex. IL-6-treated mice were hyposmic; however, olfactory bulb neuronogenesis was unaffected. Altogether, these studies provide important insights into how inflammation alters neural stem cells and progenitors and provide new insights into the molecular and cellular underpinnings of neurodevelopmental disorders associated with maternal infections.",2020-04-16,Journal Article,32302560
Neurogenesis in the lamprey central nervous system following spinal cord transection.,"Animals,Bromodeoxyuridine,Cell Proliferation,Central Nervous System,Keratins,Lampreys,Nerve Tissue Proteins,Neurogenesis,Spinal Cord Injuries","After spinal cord transection, lampreys recover functionally and axons regenerate. It is not known whether this is accompanied by neurogenesis. Previous studies suggested a baseline level of nonneuronal cell proliferation in the spinal cord and rhombencephalon (where most supraspinal projecting neurons are located). To determine whether cell proliferation increases after injury and whether this includes neurogenesis, larval lampreys were spinally transected and injected with 5-bromo-2&prime-deoxyuridine (BrdU) at 0-3 weeks posttransection. Labeled cells were counted in the lesion site, within 0.5 mm rostral and caudal to the lesion, and in the rhombencephalon. One group of animals was processed in the winter and a second group was processed in the summer. The number of labeled cells was greater in winter than in summer. The lesion site had the most BrdU labeling at all times, correlating with an increase in the number of cells. In the adjacent spinal cord, the percentage of BrdU labeling was higher in the ependymal than in nonependymal regions. This was also true in the rhombencephalon but only in summer. In winter, BrdU labeling was seen primarily in the subventricular and peripheral zones. Some BrdU-labeled cells were also double labeled by antibodies to glial-specific (antikeratin) as well as neuron-specific (anti-Hu) antigens, indicating that both gliogenesis and neurogenesis occurred after spinal cord transection. However, the new neurons were restricted to the ependymal zone, were never labeled by antineurofilament antibodies, and never migrated away from the ependyma even at 5 weeks after BrdU injection. They would appear to be cerebrospinal fluid-contacting neurons.",NA,Journal Article,24151158
Single-cell study of neural stem cells derived from human iPSCs reveals distinct progenitor populations with neurogenic and gliogenic potential.,"Cell Line,Cell Lineage,Cells, Cultured,Human Embryonic Stem Cells,Humans,Induced Pluripotent Stem Cells,Neural Stem Cells,Neurogenesis,Neuroglia,Single-Cell Analysis","We used single-cell RNA sequencing (seq) on several human induced pluripotent stem (iPS) cell-derived neural stem cell (NSC) lines and one fetal brain-derived NSC line to study inherent cell type heterogeneity at proliferating neural stem cell stage and uncovered predisposed presence of neurogenic and gliogenic progenitors. We observed heterogeneity in neurogenic progenitors that differed between the iPS cell-derived NSC lines and the fetal-derived NSC line, and we also observed differences in spontaneous differentiation potential for inhibitory and excitatory neurons between the iPS cell-derived NSC lines and the fetal-derived NSC line. In addition, using a recently published glia patterning protocol we enriched for gliogenic progenitors and generated glial cells from an iPS cell-derived NSC line.",2019-11-17,Journal Article,31651061
Physiological and pathological effects of amyloid-β species in neural stem cell biology.,nothingggggggg,"Although amyloid-β peptide is considered neurotoxic, it may mediate several physiological processes during embryonic development and in the adult brain. The pathological function of amyloid-β peptide has been extensively studied due to its implication in Alzheimer's disease, but its physiological function remains poorly understood. Amyloid-β peptide can be detected in non-aggregated (monomeric) and aggregated (oligomeric and fibrillary) forms. Each form has different cytotoxic and/or physiological properties, so amyloid-β peptide and its role in Alzheimer's disease need to be studied further. Neural stem cells and neural precursor cells are good tools for the study on neurodegenerative diseases and can provide future therapeutic applications in diseases such as Alzheimer's disease. In this review, we provide an outline of the effects of amyloid-β peptide, in monomeric and aggregated forms, on the biology of neural stem cells/neural precursor cells, and discuss the controversies. We also describe the possible molecular targets that could be implicated in these effects, especially GSK3β. A better understanding of amyloid-β peptide (both physiological and pathological), and the signaling pathways involved are essential to advance the field of Alzheimer's disease.",NA,Journal Article,31397330
Insulin-like growth factor-1 overexpression increases long-term survival of posttrauma-born hippocampal neurons while inhibiting ectopic migration following traumatic brain injury.,nothingggggggg,"Cellular damage associated with traumatic brain injury (TBI) manifests in motor and cognitive dysfunction following injury. Experimental models of TBI reveal cell death in the granule cell layer (GCL) of the hippocampal dentate gyrus acutely after injury. Adult-born neurons residing in the neurogenic niche of the GCL, the subgranular zone, are particularly vulnerable. Injury-induced proliferation of neural progenitors in the subgranular zone supports recovery of the immature neuron population, but their development and localization may be altered, potentially affecting long-term survival. Here we show that increasing hippocampal levels of insulin-like growth factor-1 (IGF1) is sufficient to promote end-stage maturity of posttrauma-born neurons and improve cognition following TBI. Mice with conditional overexpression of astrocyte-specific IGF1 and wild-type mice received controlled cortical impact or sham injury and bromo-2'-deoxyuridine injections for 7d after injury to label proliferating cells. IGF1 overexpression increased the number of GCL neurons born acutely after trauma that survived 6 weeks to maturity (NeuN+BrdU+), and enhanced their outward migration into the GCL while significantly reducing the proportion localized ectopically to the hilus and molecular layer. IGF1 selectively affected neurons, without increasing the persistence of posttrauma-proliferated glia in the dentate gyrus. IGF1 overexpressing animals performed better during radial arm water maze reversal testing, a neurogenesis-dependent cognitive test. These findings demonstrate the ability of IGF1 to promote the long-term survival and appropriate localization of granule neurons born acutely after a TBI, and suggest these new neurons contribute to improved cognitive function.",2020-04-10,Journal Article,32276671
"Astrocytogenesis: where, when, and how.","Astrocytes,Blood-Brain Barrier,Central Nervous System,Humans,Neurogenesis","Astrocytes are the most abundant cell type in the central nervous system and have diverse functions in blood-brain barrier maintenance, neural circuitry formation and function, and metabolic regulation. To better understand the diverse roles of astrocytes, we will summarize what is known about astrocyte development and the challenges limiting our understanding of this process. We will also discuss new approaches and technologies advancing the field.",2020-04-02,Journal Article,32269761
Effects of chlorpyrifos on cell death and cellular phenotypic specification of human neural stem cells.,"Chlorpyrifos,Humans,Insecticides,Neural Stem Cells,Toxicity Tests","Chlorpyrifos (CPF) is an organophosphate pesticide widely used in agriculture, whose traditional and well-known mechanism of action is the inhibition of the enzyme Acetylcholinesterase (AChE). Subacute exposures to CPF have been associated with alterations different from the inhibition of AChE. Because of the vulnerability of the developing nervous system, prenatal and early postnatal exposures are of special concern. Human neural stem cells (hNSC) provide the opportunity to study early stages of neural development and may be a valuable tool for developmental neurotoxicology (DNT). In the current work, the cell line hNS1 was used as a model system with the aim of validating this cell line as a reliable testing method. To evaluate the effects of CPF on early developmental stages, hNS1 cells were exposed to different concentrations of the pesticide and cell death, proliferation and cell fate specification were analyzed under differentiation conditions. Since hNS1 cells responded to CPF in a similar way to other human cell lines, we consider it may be a valid model for DNT chemical assessment. CPF induced apoptotic cell death only at the highest doses tested, suggesting that it is not toxic for the specific developmental stage here addressed under short term exposure. In addition, the higher doses of CPF promoted the generation of astroglial cells, without affecting neurogenesis.",2019-05-20,Journal Article,31136966
Expression profiling of Aldh1l1-precursors in the developing spinal cord reveals glial lineage-specific genes and direct Sox9-Nfe2l1 interactions.,"Age Factors,Aldehyde Dehydrogenase 1,Animals,Cell Differentiation,Cells, Cultured,Chickens,Computational Biology,Electroporation,Embryo, Mammalian,Flow Cytometry,Gene Expression Profiling,Gene Expression Regulation, Developmental,Glial Fibrillary Acidic Protein,Green Fluorescent Proteins,Isoenzymes,Mice,Mice, Transgenic,NF-E2-Related Factor 1,Nerve Tissue Proteins,Neuroglia,Neurons,Oligonucleotide Array Sequence Analysis,Retinal Dehydrogenase,SOX9 Transcription Factor,Spinal Cord,Transcription Factors","Developmental regulation of gliogenesis in the mammalian CNS is incompletely understood, in part due to a limited repertoire of lineage-specific genes. We used Aldh1l1-GFP as a marker for gliogenic radial glia and later-stage precursors of developing astrocytes and performed gene expression profiling of these cells. We then used this dataset to identify candidate transcription factors that may serve as glial markers or regulators of glial fate. Our analysis generated a database of developmental stage-related markers of Aldh1l1+ cells between murine embryonic day 13.5-18.5. Using these data we identify the bZIP transcription factor Nfe2l1 and demonstrate that it promotes glial fate under direct Sox9 regulatory control. Thus, this dataset represents a resource for identifying novel regulators of glial development. ",2013-07-10,Journal Article,23840004
Role of the postnatal radial glial scaffold for the development of the dentate gyrus as revealed by Reelin signaling mutant mice.,"Animals,Animals, Newborn,Cell Adhesion Molecules, Neuronal,Cells, Cultured,Dentate Gyrus,Ependymoglial Cells,Extracellular Matrix Proteins,Mice,Mice, 129 Strain,Mice, Inbred C57BL,Mice, Knockout,Mice, Neurologic Mutants,Mutation,Nerve Tissue Proteins,Phenotype,Recombinant Proteins,Serine Endopeptidases,Signal Transduction,Stem Cells","During dentate gyrus development, the early embryonic radial glial scaffold is replaced by a secondary glial scaffold around birth. In contrast to neocortical and early dentate gyrus radial glial cells, these postnatal glial cells are severely altered with regard to position and morphology in reeler mice lacking the secreted protein Reelin. In this study, we focus on the functional impact of these defects. Most radial glial cells throughout the nervous system serve as scaffolds for migrating neurons and precursor cells for both neurogenesis and gliogenesis. Precursor cell function has been demonstrated for secondary radial glial cells but the exact function of these late glial cells in granule cell migration and positioning is not clear. No data exist concerning the interplay between granule neurons and late radial glial cells during dentate gyrus development. Herein, we show that despite the severe morphological defects in the reeler dentate gyrus, the precursor function of secondary radial glial cells is not impaired during development in reeler mice. In addition, selective ablation of Disabled-1, an intracellular adaptor protein essential for Reelin signaling, in neurons but not in glial cells allowed us to distinguish effects of Reelin signaling on radial glial cells from possible secondary effects based on defective granule cells positioning.",2013-07-04,Journal Article,23828756
Neurogenic to Gliogenic Fate Transition Perturbed by Loss of HMGB2.,nothingggggggg,"Mouse cortical development relies heavily on a delicate balance between neurogenesis and gliogenesis. The lateral ventricular zone produces different classes of excitatory pyramidal cells until just before birth, when the production of astroglia begins to prevail. Epigenetic control of this fate shift is of critical importance and chromatin regulatory elements driving neuronal or astroglial development play an vital role. Different classes of chromatin binding proteins orchestrate the transcriptional repression of neuronal-specific genes, while allowing for the activation of astrocyte-specific genes. Through proteomic analysis of embryonic neural progenitor cells (NPCs) our group had previously identified high mobility group B2 (HMGB2), a chromatin protein dynamically expressed throughout embryonic development. In the current study using cultures of perinatal NPCs from HMGB2<sup>+/+</sup> and HMGB2<sup>-/-</sup> mice we discovered that vital elements of the polycomb group (PcG) epigenetic complexes polycomb repressive complexes 1 and 2 (PRC1/2) were downregulated during the differentiation process of HMGB2-null NPCs. These epigenetic changes led to downstream changes in specific histone modification levels, specifically the trimethylation of H3K27, and a subsequent shift in the perinatal neurogenesis to gliogenesis fate transition. Collectively these results demonstrate that chromatin binding proteins, such as HMGB2, can have significant effects on the epigenetic landscape of perinatal neural stem/progenitor cells.",2017-05-23,Journal Article,28588451
Nerve cells developmental processes and the dynamic role of cytokine signaling.,"Animals,Astrocytes,Cytokines,Humans,Microglia,Neurogenesis,Neurons,Signal Transduction","The stunning diversity of neurons and glial cells makes possible the higher functions of the central nervous system (CNS), allowing the organism to sense, interpret and respond appropriately to the external environment. This cellular diversity derives from a single primary progenitor cell type initiating lineage leading to the formation of both differentiated neurons and glial cells. The processes governing the differentiation of the progenitor pool of cells into mature nerve cells will be here briefly reviewed. They involve morphological transformations, specialized modes of cell division, migration, and controlled cell death, and are regulated through cell-cell interactions and cues provided by the extracellular matrix, as well as by humoral factors from the cerebrospinal fluid and the blood system. In this respect, a quite large body of studies have been focused on cytokines, proteins representing the main signaling network that coordinates immune defense and the maintenance of homeostasis. At the same time, they are deeply involved in CNS development as regulatory factors. This dual role in the nervous system appears of particular relevance for CNS pathology, since cytokine dysregulation (occurring as a consequence of maternal infection, exposure to environmental factors or prenatal hypoxia) can profoundly impact on neurodevelopment and likely influence the response of the adult tissue during neuroinflammatory events.",2018-11-19,Journal Article,30465872
Low level methylmercury enhances CNTF-evoked STAT3 signaling and glial differentiation in cultured cortical progenitor cells.,"Animals,Cell Differentiation,Cell Survival,Ciliary Neurotrophic Factor,Dose-Response Relationship, Drug,Gene Expression,Glial Fibrillary Acidic Protein,Humans,Mercuric Chloride,Methylmercury Compounds,Mice,Phosphorylation,STAT3 Transcription Factor,Stem Cells,Superoxides,Suppressor of Cytokine Signaling Proteins,Tumor Cells, Cultured","Although many previous investigations have studied how mercury compounds cause cell death, sub-cytotoxic levels may affect mechanisms essential for the proper development of the nervous system. The present study investigates whether low doses of methylmercury (MeHg) and mercury chloride (HgCl2) can modulate the activity of JAK/STAT signaling, a pathway that promotes gliogenesis. We report that sub-cytotoxic doses of MeHg enhance ciliary neurotrophic factor (CNTF) evoked STAT3 phosphorylation in human SH-SY5Y neuroblastoma and mouse cortical neural progenitor cells (NPCs). This effect is specific for MeHg, since HgCl2 fails to enhance JAK/STAT signaling. Exposing NPCs to these low doses of MeHg (30-300nM) enhances CNTF-induced expression of STAT3-target genes such as glial fibrillary acidic protein (GFAP) and suppressors of cytokine signaling 3 (SOCS3), and increases the proportion of cells expressing GFAP following 2 days of differentiation. Higher, near-cytotoxic concentrations of MeHg and HgCl2 inhibit STAT3 phosphorylation and lead to increased production of superoxide. Lower concentrations of MeHg effective in enhancing JAK/STAT signaling (30nM) do not result in a detectable increase in superoxide nor increased expression of the oxidant-responsive genes, heme oxygenase 1, heat shock protein A5 and sirtuin 1. These findings suggest that low concentrations of MeHg inappropriately enhance STAT3 phosphorylation and glial differentiation, and that the mechanism causing this enhancement is distinct from the reactive oxygen species-associated cell death observed at higher concentrations of MeHg and HgCl2. ",2013-07-08,Journal Article,23845766
Expression Profiling of Notch Signalling Pathway and Gamma-Secretase Activity in the Brain of Ts1Cje Mouse Model of Down Syndrome.,"Amyloid Precursor Protein Secretases,Animals,Cells, Cultured,Down Syndrome,Hippocampus,Male,Mice,Mice, Inbred C57BL,Receptors, Notch,Signal Transduction","Notch signalling pathway is involved in the proliferation of neural progenitor cells (NPCs), to inhibit neuronal cell commitment and to promote glial cell fate. Notch protein is cleaved by gamma-secretase, a multisubunit transmembrane protein complex that releases the Notch intracellular domain (NICD) and subsequently activates the downstream targets. Down syndrome (DS) individuals exhibit an increased number of glial cells (particularly astrocytes), and reduced number of neurons suggesting the involvement of Notch signalling pathway in the neurogenic-to-gliogenic shift in DS brain. Ts1Cje is a DS mouse model that exhibit similar neuropathology to human DS individuals. To date, the spatiotemporal gene expression of the Notch and gamma-secretase genes have not been characterised in Ts1Cje mouse brain. Understanding the expression pattern of Notch and gamma-secretase genes may provide a better understanding of the underlying mechanism that leads to the shift. Gene expression analysis using RT-qPCR was performed on early embryonic and postnatal development of DS brain. In the developing mouse brain, mRNA expression analysis showed that gamma-secretase members (Psen1, Pen-2, Aph-1b, and Ncstn) were not differentially expressed. Notch2 was found to be downregulated in the developing Ts1Cje brain samples. Postnatal gene expression study showed complex expression patterns and Notch1 and Notch2 genes were found to be significantly downregulated in the hippocampus at postnatal day 30. Results from RT-qPCR analysis from E15.5 neurosphere culture showed an increase of expression of Psen1, and Aph-1b but downregulation of Pen-2 and Ncstn genes. Gamma-secretase activity in Ts1Cje E15.5 neurospheres was significantly increased by fivefold. In summary, the association and the role of Notch and gamma-secretase gene expression throughout development with neurogenic-to-gliogenic shift in Ts1Cje remain undefined and warrant further validation.",2019-02-13,Journal Article,30758748
Long-term effects of autoimmune CNS inflammation on adult hippocampal neurogenesis.,"Age Factors,Animals,Cell Movement,Cell Proliferation,Encephalomyelitis, Autoimmune, Experimental,Female,Hippocampus,Inflammation,Mice,Mice, Inbred C57BL,Neural Stem Cells,Neurogenesis,Time Factors","Neurogenesis is a well-characterized phenomenon within the dentate gyrus (DG) of the adult hippocampus. Aging and chronic degenerative disorders have been shown to impair hippocampal neurogenesis, but the consequence of chronic inflammation remains controversial. In this study the chronic experimental autoimmune encephalomyelitis (EAE) mouse model of multiple sclerosis was used to investigate the long-term effects of T cell-mediated central nervous system inflammation on hippocampal neurogenesis. 5-Bromodeoxyuridine (BrdU)-labeled subpopulations of hippocampal cells in EAE and control mice (coexpressing GFAP, doublecortin, NeuN, calretinin, and S100) were quantified at the recovery phase, 21 days after BrdU administration, to estimate alterations on the rate and differentiation pattern of the neurogenesis process. The core features of EAE mice DG are (i) elevated number of newborn (BrdU+) cells indicating vigorous proliferation, which in the long term subsided; (ii) enhanced migration of newborn cells into the granule cell layer; (iii) increased level of immature neuronal markers (including calretinin and doublecortin); (iv) trending decrease in the percentage of newborn mature neurons; and (v) augmented gliogenesis and differentiation of newborn neural precursor cells (NPCs) to mature astrocytes (BrdU+/S100+). Although the inflammatory environment in the brain of EAE mice enhances the proliferation of hippocampal NPCs, in the long term neurogenesis is progressively depleted, giving prominence to gliogenesis. The discrepancy between the high number of immature cells and the low number of mature newborn cells could be the result of a caused defect in the maturation pathway. © 2016 Wiley Periodicals, Inc.",2016-10-26,Journal Article,27781303
Epigenetic cues modulating the generation of cell-type diversity in the cerebral cortex.,"Animals,Cell Differentiation,Cerebral Cortex,Epigenesis, Genetic,Humans,Neural Stem Cells,Neurogenesis","The cerebral cortex is composed of a large variety of distinct cell-types including projection neurons, interneurons, and glial cells which emerge from distinct neural stem cell lineages. The vast majority of cortical projection neurons and certain classes of glial cells are generated by radial glial progenitor cells in a highly orchestrated manner. Recent studies employing single cell analysis and clonal lineage tracing suggest that neural stem cell and radial glial progenitor lineage progression are regulated in a profound deterministic manner. In this review we focus on recent advances based mainly on correlative phenotypic data emerging from functional genetic studies in mice. We establish hypotheses to test in future research and outline a conceptual framework how epigenetic cues modulate the generation of cell-type diversity during cortical development.",2018-11-22,Journal Article,30276807
Molecular imaging of nestin in neuroinflammatory conditions reveals marked signal induction in activated microglia.,"Animals,Biomarkers,Brain,Brain Chemistry,Cells, Cultured,Inflammation,Inflammation Mediators,Luminescent Measurements,Mice,Mice, Transgenic,Microglia,Molecular Imaging,Nestin,Rats","Nestin is a known marker of neuronal progenitor cells in the adult brain. Following neuro- and gliogenesis, nestin is replaced by cell type-specific intermediate filaments, e.g., neurofilaments for panneuronal expression and glial fibrillary acidic protein as a specific marker of mature astrocytes. While previous work have been mostly focused on the neuronal fate of nestin-positive progenitors, in the present study, we sought to investigate in real time how nestin signals and cellular expression patterns are controlled in the context of neuroinflammatory challenge and ischemic brain injury.",2017-03-03,Journal Article,28253906
Developmental neurotoxicity of inhaled ambient ultrafine particle air pollution: Parallels with neuropathological and behavioral features of autism and other neurodevelopmental disorders.,"Air Pollution,Animals,Animals, Newborn,Autistic Disorder,Brain,Calcium-Binding Proteins,Corpus Callosum,Dental Impression Materials,Disease Models, Animal,Female,Lateral Ventricles,Male,Mice,Mice, Inbred C57BL,Microfilament Proteins,Myelin Basic Protein,Neurotoxicity Syndromes,Neurotransmitter Agents,Particulate Matter,Silicones","Accumulating evidence from both human and animal studies show that brain is a target of air pollution. Multiple epidemiological studies have now linked components of air pollution to diagnosis of autism spectrum disorder (ASD), a linkage with plausibility based on the shared mechanisms of inflammation. Additional plausibility appears to be provided by findings from our studies in mice of exposures from postnatal day (PND) 4-7 and 10-13 (human 3rd trimester equivalent), to concentrated ambient ultrafine (UFP) particles, considered the most reactive component of air pollution, at levels consistent with high traffic areas of major U.S. cities and thus highly relevant to human exposures. These exposures, occurring during a period of marked neuro- and gliogenesis, unexpectedly produced a pattern of developmental neurotoxicity notably similar to multiple hypothesized mechanistic underpinnings of ASD, including its greater impact in males. UFP exposures induced inflammation/microglial activation, reductions in size of the corpus callosum (CC) and associated hypomyelination, aberrant white matter development and/or structural integrity with ventriculomegaly (VM), elevated glutamate and excitatory/inhibitory imbalance, increased amygdala astrocytic activation, and repetitive and impulsive behaviors. Collectively, these findings suggest the human 3rd trimester equivalent as a period of potential vulnerability to neurodevelopmental toxicity to UFP, particularly in males, and point to the possibility that UFP air pollution exposure during periods of rapid neuro- and gliogenesis may be a risk factor not only for ASD, but also for other neurodevelopmental disorders that share features with ASD, such as schizophrenia, attention deficit disorder, and periventricular leukomalacia.",2015-12-22,Journal Article,26721665
Sequentially acting SOX proteins orchestrate astrocyte- and oligodendrocyte-specific gene expression.,"Animals,Astrocytes,Cell Differentiation,Enhancer Elements, Genetic,Gene Expression Regulation, Developmental,Mice,Neural Stem Cells,Neuroglia,Oligodendroglia,SOX9 Transcription Factor,SOXB1 Transcription Factors,Spinal Cord","SOX transcription factors have important roles during astrocyte and oligodendrocyte development, but how glial genes are specified and activated in a sub-lineage-specific fashion remains unknown. Here, we define glial-specific gene expression in the developing spinal cord using single-cell RNA-sequencing. Moreover, by ChIP-seq analyses we show that these glial gene sets are extensively preselected already in multipotent neural precursor cells through prebinding by SOX3. In the subsequent lineage-restricted glial precursor cells, astrocyte genes become additionally targeted by SOX9 at DNA regions strongly enriched for Nfi binding motifs. Oligodendrocyte genes instead are prebound by SOX9 only, at sites which during oligodendrocyte maturation are targeted by SOX10. Interestingly, reporter gene assays and functional studies in the spinal cord reveal that SOX3 binding represses the synergistic activation of astrocyte genes by SOX9 and NFIA, whereas oligodendrocyte genes are activated in a combinatorial manner by SOX9 and SOX10. These genome-wide studies demonstrate how sequentially expressed SOX proteins act on lineage-specific regulatory DNA elements to coordinate glial gene expression both in a temporal and in a sub-lineage-specific fashion.",2018-08-30,Journal Article,30166336
Glial Cell Expansion Coincides with Neural Circuit Formation in the Developing Auditory Brainstem.,"Animals,Astrocytes,Brain Stem,Cell Cycle,Cell Proliferation,Mice,Microglia,Nerve Tissue Proteins,Neuroglia,Neurons,Oligodendroglia","Neural circuit formation involves maturation of neuronal, glial and vascular cells, as well as cell proliferation and cell death. A fundamental understanding of cellular mechanisms is enhanced by quantification of cell types during key events in synapse formation and pruning and possessing qualified genetic tools for cell type-specific manipulation. Acquiring this information in turn requires validated cell markers and genetic tools. We quantified changing proportions of neurons, astrocytes, oligodendrocytes, and microglia in the medial nucleus of the trapezoid body (MNTB) during neural circuit development. Cell type-specific markers, light microscopy and 3D virtual reality software, the latter developed in our laboratory, were used to count cells within distinct cell populations at postnatal days (P)3 and P6, bracketing the period of nerve terminal growth and pruning in this system. These data revealed a change from roughly equal numbers of neurons and glia at P3 to a 1.5:1 ratio of glia to neurons at P6. PCNA and PH3 labeling revealed that proliferation of oligodendrocytes contributed to the increase in glial cell number during this timeframe. We next evaluated Cre driver lines for selectivity in labeling cell populations. En1-Cre was specific for MNTB neurons. PDGFRα-Cre and Aldh1L1-Cre, thought to be mostly specific for oligodendrocyte lineage cells and astrocytes, respectively, both labeled significant numbers of neurons, oligodendrocytes, and astrocytes and are non-specific genetic tools in this neural system.",2018-08-26,Journal Article,30136399
Deficiency of Fhl2 leads to delayed neuronal cell migration and premature astrocyte differentiation.,"Aging,Animals,Astrocytes,Brain,Cell Differentiation,Cell Movement,Cells, Cultured,Glial Fibrillary Acidic Protein,Gliosis,HEK293 Cells,Humans,LIM-Homeodomain Proteins,Mice,Muscle Proteins,Neural Stem Cells,Neurogenesis,Neurons,Transcription Factors","The four and a half LIM domains protein 2 (Fhl2) is an adaptor protein capable of mediating protein-protein interactions. Here, we report for the first time phenotypic changes in the brain of Fhl2-deficient mice. We showed that Fhl2 is expressed in neural stem cells, precursors and mature cells of neuronal lineage. Moreover, Fhl2 deficiency leads to delayed neuroblast migration <i>in vivo</i>, premature astroglial differentiation of neural stem cells (NSCs) <i>in vitro</i>, and a gliosis-like accumulation of glial fibrillary acidic protein (GFAP)-positive astrocytes <i>in vivo</i> that substantially increases with age. Collectively, Fhl2-deficiency in the brain interrupts the maintenance and the balanced differentiation of adult NSCs, resulting in preferentially glial differentiation and early exhaustion of the NSC pool required for adult neurogenesis.",2019-03-18,Journal Article,30745335
The role of the transcription factor Rbpj in the development of dorsal root ganglia.,"Animals,Animals, Genetically Modified,Cell Death,Cell Movement,Cell Proliferation,Embryo, Mammalian,Ganglia, Spinal,Immunoglobulin J Recombination Signal Sequence-Binding Protein,Mice,Nerve Tissue Proteins,Neural Stem Cells,Receptor, trkC,Sensory Receptor Cells,Up-Regulation,Wnt1 Protein","The dorsal root ganglion (DRG) is composed of well-characterized populations of sensory neurons and glia derived from a common pool of neural crest stem cells (NCCs), and is a good system to study the mechanisms of neurogenesis and gliogenesis. Notch signaling is known to play important roles in DRG development, but the full scope of Notch functions in mammalian DRG development remains poorly understood.",2011-04-21,Journal Article,21510873
Role of Amyloid Precursor Protein (APP) and Its Derivatives in the Biology and Cell Fate Specification of Neural Stem Cells.,"Amyloid beta-Protein Precursor,Animals,Cell Lineage,Humans,Models, Biological,Neural Stem Cells,Neurodegenerative Diseases,Protein Processing, Post-Translational","Amyloid precursor protein (APP) is a member of the APP family of proteins, and different enzymatic processing leads to the production of several derivatives that are shown to have distinct biological functions. APP is involved in the pathology of Alzheimer's disease (AD), the most common neurodegenerative disorder causing dementia. Furthermore, it is believed that individuals with Down syndrome (DS) have increased APP expression, due to an extra copy of chromosome 21 (Hsa21), that contains the gene for APP. Nevertheless, the physiological function of APP remains unclear. It is known that APP plays an important role in neural growth and maturation during brain development, possibly by influencing proliferation, cell fate specification and neurogenesis of neural stem cells (NSCs). Proteolytic cleavage of APP occurs mainly via two mutually exclusive pathways, the non-amyloidogenic pathway or the amyloidogenic pathway. Other alternative pathways (η-secretase, δ-secretase and meprin pathways) have also been described for the physiological processing of APP. The different metabolites generated from these pathways, including soluble APPα (sAPPα), soluble APPβ (sAPPβ), β-amyloid (Aβ) peptides and the APP intracellular domain (AICD), have different functions determined by their structural differences, equilibrium and concentration with respect to other fragments derived from APP. This review discusses recent observations regarding possible functions of APP and its proteolytic derivatives in the biology and phenotypic specification of NSCs. This can be important for a better understanding of the pathogenesis and the development of future therapeutic applications for AD and/or DS, diseases in which alterations in neurogenesis have been described.",2018-01-30,Journal Article,29383688
