Regulation of neuronal migration by Dchs1-Fat4 planar cell polarity.,"Dchs1,Regulation of neuronal migration,cell polarity,Fat4,cell,cell polarity,Frizzled-Flamingo,Fz-PCP,migration,expression,PCP,PCP,Dchs1,expressed,Fat-PCP,neurons,neuron migration,cell polarity,PCP,neuron,Fat-PCP,Dachsous-Fat,signaling,PCP,PCP,Dchs1,Fz-PCP,PCP,Fz-PCP,Fat-PCP,Fat4,tissue repair,Flamingo,neuronal migration,pathways,PCP,cells,embryogenesis,Fz-PCP,Fat-PCP,migration,murine,neuron,tissue,inactivation,behaviors,intracellular,growth,migration,PCP,DCHS1,Fat-PCP,PCP,PCP,neurons,PCP,cell,neuronal guidance,PCP,Van Maldergem syndrome,PCP,Fat4,Fz-PCP,PCP,PCP,Planar cell polarity,facial,Dchs1,Fat-PCP,cells,tissue,Fat-PCP,Dchs1,Dchs1,Fat4,neurons,human,cell,human FAT4,tissue,PCP,neuronal migration,PCP,cell structures,signaling",24998526
A Protein Disulfide Isomerase Controls Neuronal Migration through Regulation of Wnt Secretion.,"Regulation,Neuronal Migration,Protein Disulfide,Secretion,Protein Disulfide Isomerase,maturation,development,human,catalyst,secretion,secretion,PDI-1,secretion,homeostasis,Wnt3a,PDI-1,secretion,protein disulfide,secretion,cells,Caenorhabditis elegans,neuronal migration,protein disulfide isomerase-1,protein,PDI,inhibition,embryonic development,embryonic,proteins,cells,cell,epidermal,cells,Caenorhabditis elegans Wnt ortholog EGL-20,disulfide",30893592
TUBA1A mutations identified in lissencephaly patients dominantly disrupt neuronal migration and impair dynein activity.,"TUBA1A,lissencephaly,neuronal migration,dynein activity,dynein,tubulin,TUBA1A α-tubulin,microtubule cytoskeleton,cortical,cellular morphogenesis,brain,neuronal migration,missense mutations,microtubules,brain malformations,R402 mutant α-tubulin,arginine,mutant,human,TUBA1A mutations,dynein,tubulin genes,budding,brain,cortical,cellular,patient,ectopic expression,mouse,impairment,brain development,mutant,expression,cell,dynein,brain,tubulin,pathology,microtubule cytoskeleton,TUBA1A,dynein,TUBA1A,binding,brain,yeast,kinesin motor activity,tubulin,motor activity,tubulin,TUBA1A-R402C,microtubule,migration,mutant,scales,tubulin,neuronal migration,kinesin,brain malformations,mouse brain,pathology,brain malformation,neuropathies,R402 mutant tubulins,tubulin,microtubules",30517687
Endothelial cell-derived GABA signaling modulates neuronal migration and postnatal behavior.,"signaling,neuronal migration,Endothelial cell,cell,GABA,sup,CNS,blood,autism spectrum disorders,migration,vascular,cell,cerebral cortex,behaviors,migration,angiogenesis,neurons,cortical,endothelial cells,layers,endothelial cell,GABA,cells,interneurons,Gabrb3,signaling,migration,interneuron,Cre,behavioral,embryonic,embryonic development,endothelial cell,release,pathway,sup,integration,GABA signaling pathway,projection neuron,glia,vascular,GABA,schizophrenia,vascular,GABA,signaling,forebrain,embryogenesis,forebrain,endothelial,depression,endothelial cells,GABA,cortical,cell,cells,ventricular,mouse,GABA signaling pathway,embryonic,signaling,cells,cerebral cortex,cortical,projection neuron migration,epilepsy,blood-brain barrier,endothelial cells,GABA,GABA,GABA",29086765
Mechanisms of neuronal migration in the adult brain.,"brain,neuronal migration,brain,brain tissue,neurochemistry,neuroblasts,neurons,neuroblasts,neuroblasts,neuronal circuitry,neuroblasts,neurogenesis,brain,neurons,neurons,brain,Neurochemistry,olfactory,brain,neurons,brain,olfactory bulb,tissue,migration,ventricular,neuroblast,regeneration,neuroblast migration,brain,neuroblast,brain diseases,neuroblast migration,brain",28251650
Self-organizing circuit assembly through spatiotemporally coordinated neuronal migration within geometric constraints.,"neuronal migration,neurite,cell,neuronal migration,neurons,neural development,neurons,adhesion,neuronal migration,neuronal migration,Neurons,development",22132234
NDUFV2 regulates neuronal migration in the developing cerebral cortex through modulation of the multipolar-bipolar transition.,"cerebral cortex,NDUFV2,transition,neuronal migration,cerebral cortex,neurons,ndufv2,arrested,actin cytoskeleton,neuronal migration,expressed,psychiatric disorders,NDUFV2,utero,NADH dehydrogenase ubiquinone flavoprotein 2,psychiatric disorders,schizophrenia,transition,NDUFV2,cortical,tubulin,suppression,neurons,flavoprotein,neuronal migration,cells,ndufv2,bipolar disorder,brain development,brain,NADH dehydrogenase,progenitor cells,ubiquinone,neurons,glia,brain development,NDUFV2,brain,inhibition,ndufv2",26327164
Neuronal Migration Disorders.,"Neuronal Migration,Neuronal Migration Disorders,neuronal migration,seizure disorders,focal cortical dysplasia,polymicrogyria,neuronal migration,cortical,brain,neuronal migration,cortical,neuronal migration disorders,malformations,lissencephaly,brain development,seizures,intractable epilepsy,schizencephaly,heterotopia",29298944
Excessive activation of AhR signaling disrupts neuronal migration in the hippocampal CA1 region in the developing mouse.,"mouse,signaling,neuronal migration,AhR,hippocampal CA1 region,AhR,hippocampal CA1 region,xenobiotic,xenobiotic,hippocampal CA1 region,learning,neuronal migration,gestation,CA-AhR,dioxin,hippocampal,AhR,AhR,memory,signaling,AhR,development,transfection,signaling,hippocampus,utero,cognition,AhR,binds,aryl hydrocarbon receptor,mouse brain,lactation,social behavior,mouse,AhR,neurons,AhR,signaling,neuronal migration,development,dioxin,hippocampus,AhR,hydrocarbon",28070106
Tangential migration of neuronal precursors of glutamatergic neurons in the adult mammalian brain.,"neurons,migration,brain,neuroblast,clonal,neurons,blood vessels,brain,glia,interneuron,dentate gyrus,nervous,nervous system,migration,cells,plexus,migration,dentate gyrus,mouse,capillaries,neurons,brain,granule,formation,migration,neural stem cells,neuroblasts,neuronal migration,migration,glia,brain function",26170290
Shootin1b Mediates a Mechanical Clutch to Produce Force for Neuronal Migration.,"Neuronal Migration,somal translocation,olfactory,cone,brain morphogenesis,cortactin,dysgenesis,exert,neurons,olfactory,growth,extracellular,translocation,olfactory bulb,interneurons,olfactory,olfactory,interneurons,growth,CAM,migration,olfactory bulb,cells,L1-CAM,binding,F-actin,cone,interneurons,expressed,olfactory,interneurons,neurons,mouse,migration,brain,extracellular matrix,growth cone,growth cone,formation",30332643
"ACKR3 Regulation of Neuronal Migration Requires ACKR3 Phosphorylation, but Not β-Arrestin.","β-Arrestin,Phosphorylation,Regulation of Neuronal Migration,phosphorylation,motility,cortex,β-arrestin,CXCL12,CXCR4,Phosphorylation,phosphorylation,CXCL12 receptor ACKR3,endocytosis,Cxcl12,migration,CXCL12,β-arrestins,signaling,Cxcl12,CXCR4,protein,signaling,phosphorylation,lysosomal CXCR4,β-arrestin,signaling,migration,phosphorylation,G protein,migration,CXCR4,signaling,CXCR4,protein,embryonic,interneuron,G protein,lysosomal,receptor function,β-arrestin,CXCL12,mice,interneuron,β-arrestins,recruitment,mice,CXCR4",30726732
Rcan1 deficiency impairs neuronal migration and causes periventricular heterotopia.,"periventricular heterotopia,neuronal migration,expression,calcineurin 1,migration,impairment,malformation,overexpression,Down syndrome,impaired,neurons,humans,lateral ventricles,neurons,PH,F-actin,PH,rat,cell,pathogenesis,Flna,cell migration,cytoskeleton,rat,migration,PH,PH,rearrangement,Downregulation,neuronal migration,migration,calcineurin,expressed,Migration,PH,cortical,expression,proliferation,protein,Periventricular heterotopia,migration,cortical,pathogenesis,pathway,FLNA,downregulation,rat brain,neurons",25589755
The Roles of Genes in the Neuronal Migration and Neurite Outgrowth Network in Developmental Dyslexia: Single- and Multiple-Risk Genetic Variants.,"Neurite,Developmental Dyslexia,Neurite Outgrowth,Neuronal Migration,DOCK4 rs2074130,KIAA0319 rs4504469,neurite,DD,regulation,DD,neurite outgrowth,neurite,developmental dyslexia,DD,neurite growth,DD,DOCK4 rs2074130,DCDC2 rs2274305,KIAA0319L rs28366021 variants,DD,neuronal migration,KIAA0319 rs4504469,migration",26184631
How neurons migrate: a dynamic in-silico model of neuronal migration in the developing cortex.,"cortex,neuronal migration,neurons,Reelin,molecular entities,neurons,brain development,migration,brain,migration,Neuronal migration,Lis1,DCX,brain,neuronal migration,GABA",21962057
MANF Is Essential for Neurite Extension and Neuronal Migration in the Developing Cortex.,"MANF,Neurite,Cortex,Neuronal Migration,protein,neurite growth,astrocyte,neurite,Mesencephalic,differentiation,brain,neurogenesis,cerebral cortex,expressed,MANF,neurite,ER,expression,neurite,endoplasmic reticulum,cortical,protein,neuronal migration,MANF,MANF,neural stem cell,reticulum,neuronal migration,cerebral cortex development,differentiation,Mesencephalic astrocyte-derived neurotrophic factor,neurite outgrowth,pathways,development,MANF,MANF,proliferation,cortex,proliferation,MANF,MANF,protein,MANF,impaired,neurite,protein synthesis,impaired,MANF,cells,cells,neurite growth,NSC,cell",29082311
Activation of Aurora-A is essential for neuronal migration via modulation of microtubule organization.,"microtubule,neuronal migration,neuronal migration,impairment,mutant,neurons,inhibitor,cortical,impaired,regulation,maturation,CDK5,cortical,NDEL1,ventricular,mouse,microtubule,migration,neuronal migration,Aurora-A,neuronal migration,granular,neurons,phosphorylation,development,inhibitors,suppression,microtubule,neuronal migration,CDK5,neurons,Suppression,neurons,mitotic kinase Aurora-A,pathway,neurons,targeting,Aurora-A-NDEL1,dead,Neuronal migration,lamina,talk,suppression,utero,cortical",22875938
"The functions of Reelin in membrane trafficking and cytoskeletal dynamics: implications for neuronal migration, polarization and differentiation.","cytoskeletal,neuronal migration,membrane,Reelin,trafficking,differentiation,lissencephaly,autism,binding,phosphorylation,schizophrenia,signaling,Reelin,cell polarity,Src,Rho,LRP8,pathway,small GTPases,Reelin,protein,learning,apolipoprotein E receptor 2,differentiation,lipoprotein receptor-related protein 8,maturation,Rap,membrane,trafficking,reelin,migration,extracellular,low-density lipoprotein receptor,depression,nervous,pathways,neurons,Dab1,low-density lipoprotein,ApoER2,signaling cascade,reelin,hippocampus,apolipoprotein,cerebral cortex,low-density lipoprotein,reelin,neurogenesis,neuronal migration,brain,neurodegeneration,signaling,pathways,memory,cell,regulation,adaptor protein Dab1,central nervous system,development,cytoskeleton,protein,cellular,neurogenesis,extracellular matrix,signaling cascade,brain,Fyn,reelin,reelin",28887403
Rp58 and p27<sup>kip1</sup> coordinate cell cycle exit and neuronal migration within the embryonic mouse cerebral cortex.,"sup,neuronal migration,cell,Rp58,mouse cerebral cortex,p27,cell cycle,kip1,embryonic,mouse,Rp58,Znf238,zinc,transcriptional,development,cells,neural stem cells,cerebral cortex,Zbtb18,neurons,neural circuits,finger,migration",28506232
Dynamic Interaction Between Microtubules and the Nucleus Regulates Nuclear Movement During Neuronal Migration.,"Neuronal Migration,Nucleus,Microtubules,Movement,bind,neurons,nucleus,cytoskeletal,microtubule,kinesin,neurons,microtubule,development,nucleus,Nuclear translocation,translocation,brain,proteins,nucleus,dynein,cytoskeleton,myosin,nucleoskeleton,movement,proteins,translocation,neural tissues,nuclear envelope,dynein,neural tissue,binding,kinesin-1,movement,neuronal migration,microtubules,Microtubules,movement,nucleus",30022851
The dyslexia susceptibility KIAA0319 gene shows a specific expression pattern during zebrafish development supporting a role beyond neuronal migration.,"zebrafish,dyslexia susceptibility KIAA0319 gene,dyslexia,development,neuronal migration,expression,hybridization,development,transcription,neurodevelopment,expression,zebrafish,zebrafish,expression,mouse,dyslexia,notochord,expression,Dyslexia,auditory system,body,expression,KIAA0319 gene,humans,expression,rats,embryonic,notochord,brain,neuronal migration,eyes,neurodevelopmental disorder,notochord,expressed,expression,brain,notochord,neuronal migration",30950042
PDK1-Akt pathway regulates radial neuronal migration and microtubules in the developing mouse neocortex.,"neocortex,pathway,mouse,neuronal migration,microtubules,PDK1,Akt,PDK1,cytoplasmic,phosphoinositide-dependent protein kinase 1,microtubule,glia,regulation,proteins,PDK1,neocortex,Akt,its activator phosphoinositide-dependent protein kinase 1,Inactivation,pathway,locomotion,microtubules,Akt,mouse,serine,neocortex,PDK1,nucleus,cytoplasmic dynein intermediate chain,pathway,PDK1,binding,pathway,neurons,cortical,locomotion,Akt,dynactin subunit p150,neurons,locomotion,movement,dynein,Neurons,centrosome,impaired,threonine,expression,Akt,PDK1,movement,locomotion,serine/threonine kinase,neuronal migration,neuronal migration",27170189
In vivo clonal overexpression of neuroligin 3 and neuroligin 2 in neurons of the rat cerebral cortex: Differential effects on GABAergic synapses and neuronal migration.,"clonal,cerebral cortex,neuroligin,rat,neuronal migration,synapses,neuroligin,overexpression,neurons,vGAT,neurons,glutamic acid decarboxylase,NL2,NL3,Overexpression,migration,neuroligin,overexpression,NL2,cerebral cortex,vGAT,vGAT puncta,neuroligin 3 (NL3) or neuroligin 2,GAD65,overexpression,parvalbumin,NL2,neurons,vGAT,NL3,vGAT,vGAT,glutamic acid,NL3-,NL3,gamma-aminobutyric acid (GABA) transporter,NL3,neurons,neurons,parvalbumin,vesicular glutamate transporter 1,expression,neurons,vGlut1,utero,cerebral cortex,overexpression,clonal,gamma-aminobutyric acid,neurons,innervation,clusters,rat,NL2,NL3,GABA,Overexpression,GAD,GAD65,NL2,NL3,NL3,innervation,NL2,neurons,embryonic,NL2",25565602
"Phosphorylation Modulates Aspartyl-(Asparaginyl)-β Hydroxylase Protein Expression, Catalytic Activity and Migration in Human Immature Neuronal Cerebellar Cells.","Asparaginyl,Cells,Cerebellar,Phosphorylation,Human,Migration,Catalytic Activity,Protein,Protein Expression,Insulin,asparaginyl,expression,ASPH protein,cell migration,ASPH,ASPH,protein expression,fetal,IGF-1,GSK-3β,neuron migration,fetal alcohol spectrum disorder,expression,Notch,cell,cells,aspartyl-asparaginyl-β-hydroxylase,cerebellar neuron,Insulin-like growth factor,development,ASPH,mRNA transcription,GSK,ASPH mRNA,signaling,phosphorylation,Glycogen Synthase Kinase-3β,protein expression,human,cerebellar,GSK,ASPH protein,neuronal migration,Insulin,GSK-3β,growth,Glycogen Synthase",29607347
Dual Role of Rbpj in the Maintenance of Neural Progenitor Cells and Neuronal Migration in Cortical Development.,"Cortical,Cells,Neuronal Migration,Progenitor Cells,Development,Notch,embryonic,signaling,cerebral cortex,signaling,Rbpj,telencephalon,Notch,transcription,cortical,Ngn1,Notch,cortical,signaling,signaling,development,cell,neurons,Notch,cerebral cortex,regulation,neural development,development,neurogenesis,Rbpj,Notch receptors,mice,cell proliferation,differentiation,Notch,mice,regulation,progenitor cell,embryonic,cell type,progenitor cells,development,cerebral cortex,cells",32780108
Novel function of PIWIL1 in neuronal polarization and migration via regulation of microtubule-associated proteins.,"proteins,microtubule,regulation,microtubule-associated proteins,PIWIL1,migration,brain,expressed,proteins,spermatogenesis,tissues,autism,cells,stem cell maintenance,cancer,PIWI family members,cancer cells,biogenesis,PIWI family,migration,neurons",26104391
SARA regulates neuronal migration during neocortical development through L1 trafficking.,"trafficking,development,SARA,neuronal migration,neurons,SARA,migration,cortical,impaired,neurites,glia,mouse brain,cortical,SARA,neurons,Neurons,mouse,expression,adhesion,transition,suppression,migration,neuronal migration,layers,cortical,migration,neurons,expression,trafficking,neurons,L1 cell adhesion molecule,neocortex,cell adhesion,neurons,receptor activation,SARA,endosomal protein Smad anchor for receptor,proteins,development",27471254
Slice Culture Method for Studying Migration of Neuronal Progenitor Cells Derived from Human Embryonic Stem Cells (hESC).,"Progenitor Cells,Embryonic Stem Cells,Cells,Migration,Human,Cells,brain tissue,migration,cells,integration,migration,progenitor cells,cells,cells,brain,hNS,cells,forebrain,human,embryonic stem cells,forebrain,host,progenitor cells,cells,host,cortex,human,fixed,Doublecortin,rat,adhesion,tissue,DCX,forebrain,human,migration,cells,hNS",24838914
uPA-uPAR molecular complex is involved in cell signaling during neuronal migration and neuritogenesis.,"uPAR,cell,cell signaling,uPA,neuronal migration,nervous,CNS development,central nervous system,proteolysis,CNS,regulation,urokinase-type plasminogen activator,extracellular,uPA,signaling molecules,extracellular matrix,CNS,neural circuits,pathways,uPA,cellular,intracellular,urokinase,uPAR,growth,signaling,neuronal migration,development,signaling,exerted,signaling",24481918
Integrative mechanisms of oriented neuronal migration in the developing brain.,"brain,neuronal migration,cerebral cortex,cerebral,neurons,cell,neurons,neuronal migration,neurons,neuronal migration,neurons,neuronal migration,cortical,cerebral cortex,migration,cerebral cortex,neuronal migration,neurons,sense,cerebral cortex,formation,synaptic connectivity,cortical",23937349
Ezh2 is involved in radial neuronal migration through regulating Reelin expression in cerebral cortex.,"expression,Reelin,Ezh2,neuronal migration,cerebral cortex,migration,regulation,Ezh2,Neurons,impairment,Reelin,expression,Reelin,Reelin,development,cerebral cortex,neurons,histone methyltransferase enhancer,neurons,Ezh2,migration,migration,neurons,cortical,derepression,transcription,regulation,enhancer of zest homolog 2,Ezh2,migration",26499080
[The role of Bmal1 in neuronal radial migration and axonal projection of the embryonic mouse cerebral cortex].,"mouse,mouse cerebral cortex,migration,embryonic,neurons,brain development,mouse,brains,RNAi,hippocampal,mouse,layers,formation,migration,brains,cortical,corpus callosum,utero,cerebral cortex,proliferation,cortical,cerebral cortex,protein,transcription,brain,muscle,brain,neurons,migration,brain,brain,cerebral cortex,transcription,embryonic,expression,cerebral cortex development,expression,expression,corpus callosum,cortex,migration,neurons,development,cells,cerebral hemisphere,circadian rhythms,brains,neurons,axon",31257200
Rufinamide for the treatment of refractory epilepsy secondary to neuronal migration disorders.,"neuronal migration,neuronal migration disorders,refractory epilepsy,add,children,refractory epilepsy,neuronal migration disorders,neuronal migration",24548548
Neuronal chemorepellent Semaphorin 3E inhibits human airway smooth muscle cell proliferation and migration.,"smooth muscle cell,Semaphorin 3E,human,airway,smooth muscle cell proliferation,proliferation,migration,cell proliferation,cell migration,proliferation,asthma,cell,proliferation,angiogenesis,airway,migration,ASM,ASM,Sema3E,cell,airway smooth muscle,cell function,ASM,Semaphorin 3E,growth,cell,airway diseases",23932461
"RAB18, a protein associated with Warburg Micro syndrome, controls neuronal migration in the developing cerebral cortex.","Warburg Micro syndrome,protein,neuronal migration,cerebral cortex,RAB18,RAB18,Warburg Micro syndrome,developmental disorder,RAB18,human,brain",26879639
Sirt1-deficient mice have hypogonadotropic hypogonadism due to defective GnRH neuronal migration.,"mice,GnRH,Sirt1,hypogonadotropic hypogonadism,neuronal migration,cortactin,FGF8,mice,FGF8,fibroblast growth factor,anosmia,Sirt1(-/-),mice,energy metabolism,neuronal migration,cortactin,FGF8,impact fibroblast growth factor 8,Sirtuin-1,Sirt1(-/-),neuronal migration,binding,Sirt1,neurons,metabolic,hypogonadism,Sirt1,cortactin,hypogonadotropic hypogonadism,Kallmann's syndrome,GnRH,cortactin,hypogonadotropic hypogonadism,neuronal migration,gene expression,neuronal migration,Sirt1 gene,GnRH,GnRH,histone deacetylase,nicotinamide adenine dinucleotide,fibroblast growth factor receptor-1,GnRH neurons,Sirt1,histone,Sirt1,metabolism,Sirt1,intracellular",25545407
Cathepsin E generates a sumoylated intracellular fragment of the cell adhesion molecule L1 to promote neuronal and Schwann cell migration as well as myelination.,"myelination,Schwann cell,adhesion,intracellular,cell,Cathepsin E,cell adhesion,Schwann cell migration,cells,nervous,Schwann cell migration,dorsal root ganglion,neurons,neurons,Cell adhesion molecule L1,myelination,migration,cell,expression,axons,neurons,cathepsin E,Cell adhesion,cleavage,myelination,cleavage,cellular,mouse,cellular,cells,antibody,cleavage,nucleus,migration,nuclear import,cleaved,localization,nervous,cathepsin E (2),adhesion,nervous system,cathepsin E,proteins,nuclear import,cathepsin E,bind,nucleus,cells,sumoylation,cerebellar,mutated cathepsin E,nervous system,Schwann cells,cathepsin E,cathepsin E,expression,protease inhibitor,ganglion,cells,migration,cell adhesion,cerebellar,aspartyl protease inhibitor pepstatin,cellular,Schwann cells,cathepsin E,Schwann cell,migration,cells,sumoylation",24118054
Neuronal Precursor Migration in Ex Vivo Brain Slice Culture.,"Brain,Migration,glial cells,neurons,cells,tissue,brain,neurons,fetal brain,Neuronal migration,neurons,brain development,neurons,fetal brain,cells",29525995
Type I phosphatidylinositol 4-phosphate 5-kinase γ is required for neuronal migration in the mouse developing cerebral cortex.,"Type I phosphatidylinositol 4-phosphate 5-kinase γ,neuronal migration,phosphatidylinositol 4-phosphate,cerebral cortex,mouse,trafficking,membrane,cortical,overexpression,plasma membrane,expressed,adhesion,neuronal migration,talin,recruitment,membrane,cell,mRNA,neuronal migration,formation,mutant,focal adhesion kinase,phosphatidylinositol,utero,focal adhesion,plasma membrane,hybridisation,membrane,Reverse transcription,plasma,recruitment,formation,neuroblasts,expression,cortical,layers,development,neuronal migration,cortical,adhesion,phosphatidylinositol 4-phosphate,neuronal migration,expressed,plasma,Type I phosphatidylinositol 4-phosphate 5-kinase,cell adhesion,glia,phosphoinositide",23802628
The terminal nerve plays a prominent role in GnRH-1 neuronal migration independent from proper olfactory and vomeronasal connections to the olfactory bulbs.,"GnRH-1,terminal nerve,neuronal migration,olfactory,nerve,olfactory,olfactory bulbs,formation,development,secretion,release,fertility,migration,cells,Migration,synthesis,olfactory,hypothalamus,nerve,olfactory,embryonic development,sensory neurons,GnRH-1,HH,olfactory,olfactory bulbs,sensory neurons,migration,olfactory,Kallmann Syndrome,GnRH-1,signaling,GnRH-1,KS,olfactory,Gonadotropin-releasing hormone-1,embryonic,GnRH-1,migration,forebrain,GnRH-1,GnRH-1,migration,GnRH-1,olfactory pit,GnRH-1 ns,reproduction,OBs,gene expression,terminal nerve,olfactory,hormone,GnRH-1,sensory neurons,neurons,pit,formation,hypothalamus,HH,olfactory,olfactory,KS,olfactory,anterior pituitary gland,neurons,hypogonadotropic hypogonadism,OBs,neurons,HH,OBs",28970231
Single-Cell Transcriptomics Reveals Regulators of Neuronal Migration and Maturation During Brain Development.,"Cell,Brain,Brain Development,Neuronal Migration,Maturation,cerebral cortex,migration,transcriptional control,interneurons,adhesion,cell,DNMT1,cells,cell,adhesion,mRNA,interneurons,cell-cell adhesion,psychiatric disorders,cortical,cortical,expressed,expression,interneurons,interneuron,migration,cell,interneuron,DNA methylation,interneurons,cell,cortical,interneurons,differentiation,cell,migration,gene expression,cell adhesion,neurite,development,interneurons,cortical",29551912
Nwd1 Regulates Neuronal Differentiation and Migration through Purinosome Formation in the Developing Cerebral Cortex.,"Cerebral Cortex,Nwd1,Migration,Differentiation,Formation,signaling molecules,formation,NACHT and WD repeat domain-containing 1,progenitor cells,Overexpression,purine,brain,Purines,purine,Nwd1,signal transduction,regulation,protein,signaling,brain,purine-synthesizing enzyme,metabolites,differentiation,signal transduction ATPases,expression,Nwd1,synthesis,stem,formation,cells,periventricular heterotopia,neuronal migration,differentiation,Nwd1",32344379
BAG3 is involved in neuronal differentiation and migration.,"differentiation,migration,BAG3,BAG3,expression,differentiated,BAG3,heat shock,nuclear membrane,BAG3,migration,protein expression,protein,differentiation,cellular,mouse brain,nervous system development,nerve-growth-factor,protein,proteins,cell,BAG3,localization,proteins,expressed,cells,vesicles,BAG3,protein,differentiated,cell,neurite,membrane,growth,neurite outgrowth,cell body,mouse,differentiation,cortex,mouse,Bcl2-associated athanogene 3,expression,PC12 cells,PC12 cells,cells,BAG3,cytoplasm,expression,expression,PC12 cells,expression,nervous system,cells,differentiation,cortex,brain,cellular,BAG3,nerve,cells,BAG3,axon,cells,cellular localization,body",28144784
"Expression of doublecortin, a neuronal migration protein, in unipolar brush cells of the vestibulocerebellum and dorsal cochlear nucleus of the adult rat.","doublecortin,Expression,neuronal migration,protein,brush cells,dorsal cochlear nucleus,cells,rat,vestibulocerebellum,nucleus,calretinin,migration,ventral paraflocculus,neuronal plasticity,cells,cell,Sprague-Dawley rats,Eps8,cerebellum,expressed,neuronal migration,Neurons,neurogenesis,cerebral cortex,migration,migration,DCX,layer,cells,UBC,microtubule,microtubule-associated protein,granular,white matter,development,vestibulocerebellum,Doublecortin,cerebellum,FL,expression,cerebellum,cerebral cortex,brush cells,fourth ventricle,dendritic,DCN,UBCs,dorsal cochlear nucleus (DCN),neurons,neuronal migration,DCX,flocculus,neuronal migration,protein,DCX,brainstem,neurogenesis,dendrite,transition,dorsal cochlear nucleus,maturation,cells,interneuron,cerebellar,neurons,migration",22198017
Neuritin 1 promotes neuronal migration.,"Neuritin 1,neuronal migration,cells,rat,interneurons,neuronal migration,cortical,microtubule,cell,mouse,Nrn1,migration,expressed,post-translational modifications,Neuritin 1,protein,Nrn1,Nrn1,brain,brain development,Nrn1,neuronal migration,neuronal migration,cell,Nrn1,mouse,Nrn1,expression,microtubule,embryonic,cell,neurons,Nrn1,tubulin,brain,cells,Nrn1,Nrn1,chamber,cells,cell migration,Nrn1,neurons",23212301
"14-3-3 Proteins in Brain Development: Neurogenesis, Neuronal Migration and Neuromorphogenesis.","Brain,14-3-3 Proteins,Neurogenesis,Proteins,Neuronal Migration,Brain Development,brain,development,differentiation,human,development,proteins,synaptogenesis,neurogenesis,proteins,development,protein,cortical,14-3-3 proteins,14-3-3 isoforms,nervous system,cortex,protein,neuronal migration,brain,expressed,cortical,nervous,development,development,14-3-3 protein family,14-3-3 isoforms",29075177
Cellular dynamics of neuronal migration in the hippocampus.,"Cellular,neuronal migration,hippocampus,cells,neurons,development,formation,development,ventricular,migration,cellular,development,granule,neuronal migration,cellular,hippocampal,Ammon's horn,neurons,neuronal migration,neurons,cells,hippocampal,neurons,cells,migration,hippocampal,Ammon's horn,hippocampal,hippocampal,neurons,neurons,neurons,hippocampus,hippocampal",25964735
The Caenorhabditis elegans matrix non-peptidase MNP-1 is required for neuronal cell migration and interacts with the Ror receptor tyrosine kinase CAM-1.,"CAM-1,Caenorhabditis elegans,CAM,tyrosine,Ror receptor tyrosine kinase,cell migration,cell,Caenorhabditis elegans matrix non-peptidase MNP-1,cam-1,cell,mnp-1,growth cone,cell,cell,cell,cell,cell migration,proteins,cells,intracellular,receptor tyrosine kinase,cell migration,MNP-1,mnp-1,tyrosine,cells,secreted,Caenorhabditis elegans,move,proteins,cell,expressed,growth,development,cell,secreted,cone,muscle,cell surface,development,cam,cell",28238735
Cellullar insights into cerebral cortical development: focusing on the locomotion mode of neuronal migration.,"neuronal migration,locomotion,cortical,cerebral,development,N-cadherin,migration,endocytic recycling,neurons,p27,locomotion,cell,layered,brain,microtubule,compartments,dilation,POSH,Rac1,cellular,cytoskeletal,brain structure,adhesion,brain functions,Cdk5,migration,cyclin-dependent kinase,Neuronal migration,neurons,swelling,ventricle,glial fiber,brain,cell adhesion,locomotion,cerebral cortex,regulation,neuronal migration,ventricular,cyclin-dependent kinase 5,kip1,cytoskeletal organization,trafficking,migration,neuron,formation,membrane,Dcx,formation",26500496
ADAM17 is critical for multipolar exit and radial migration of neuronal intermediate progenitor cells in mice cerebral cortex.,"cells,progenitor cells,cerebral cortex,ADAM17,mice,migration,cell interaction,transmembrane,migration,layer,cell adhesion,cells,migration,ADAM17,progenitor cells,NSCs,mice,layers,development,cortical,cell,A Disintegrin and Metalloprotease 17,cerebral cortex,adhesion,Notch,embryonic,cells,migration,telencephalon,ADAM17,cells,ADAM17,migration,development,ADAM17,ADAM17,neural stem cells,cells,ADAM17,progenitor cells,cells,EGFR,neurons,utero,embryonic,cells,progenitor cells,migration,cells,cells,layer,cell,migration,cortex,ADAM17,neurogenesis,migration,cortical,ADAM17,differentiated,ADAM17,cell,cells,ADAM17",23755270
